t,key,call,dir,strong,p,price,next_price,result
1785657599999,AVAXUSDT:30m,NEUTRAL,0,0,0.4618,6.599,6.61,na
1785657599999,AVAXUSDT:1h,NEUTRAL,0,0,0.5145,6.598,6.61,na
1785657299999,LINKUSDT:5m,SELL,-1,0,0.4268,8.388,8.283,hit
1785657599999,LINKUSDT:30m,NEUTRAL,0,0,0.5432,8.388,8.283,na
1785657599999,LINKUSDT:1h,NEUTRAL,0,0,0.4791,8.388,8.283,na
1785671399999,BTCUSDT:5m,BUY,1,0,0.5614,63150.0,63149.99,miss
1785671999999,BTCUSDT:30m,NEUTRAL,0,0,0.4555,63151.99,63150.0,na
1785671999999,BTCUSDT:1h,NEUTRAL,0,0,0.5383,63151.99,63150.0,na
1785671399999,ETHUSDT:5m,NEUTRAL,0,0,0.5103,1857.75,1860.14,na
1785671999999,ETHUSDT:30m,BUY,1,0,0.6006,1857.76,1860.15,hit
1785671999999,ETHUSDT:1h,NEUTRAL,0,0,0.4725,1857.88,1860.15,na
1785671399999,SOLUSDT:5m,NEUTRAL,0,0,0.5065,73.12,73.07,na
1785671999999,SOLUSDT:30m,NEUTRAL,0,0,0.4913,73.12,73.08,na
1785671999999,SOLUSDT:1h,NEUTRAL,0,0,0.49,73.12,73.08,na
1785671399999,BNBUSDT:5m,NEUTRAL,0,0,0.5352,582.36,586.3,na
1785671999999,BNBUSDT:30m,SELL,-1,0,0.4415,582.36,586.3,miss
1785671999999,BNBUSDT:1h,NEUTRAL,0,0,0.5282,582.35,586.29,na
1785671399999,XRPUSDT:5m,NEUTRAL,0,0,0.5189,1.0809,1.0808,na
1785671999999,XRPUSDT:30m,SELL,-1,0,0.4142,1.081,1.0808,hit
1785671999999,XRPUSDT:1h,SELL,-1,0,0.3995,1.0809,1.0808,hit
1785671399999,DOGEUSDT:5m,NEUTRAL,0,0,0.5065,0.07009,0.07035,na
1785671999999,DOGEUSDT:30m,NEUTRAL,0,0,0.511,0.07009,0.07035,na
1785671999999,DOGEUSDT:1h,NEUTRAL,0,0,0.5286,0.07009,0.07035,na
1785671399999,ADAUSDT:5m,NEUTRAL,0,0,0.4884,0.1875,0.1901,na
1785671999999,ADAUSDT:30m,BUY,1,0,0.5594,0.1875,0.1901,hit
1785671999999,ADAUSDT:1h,BUY,1,0,0.5828,0.1875,0.1901,hit
1785671399999,TRXUSDT:5m,NEUTRAL,0,0,0.4592,0.3265,0.3274,na
1785671999999,TRXUSDT:30m,SELL,-1,0,0.4204,0.3265,0.3275,miss
1785671999999,TRXUSDT:1h,SELL,-1,0,0.4401,0.3266,0.3275,miss
1785671399999,AVAXUSDT:5m,NEUTRAL,0,0,0.5128,6.61,6.593,na
1785671999999,AVAXUSDT:30m,NEUTRAL,0,0,0.4669,6.61,6.593,na
1785671999999,AVAXUSDT:1h,NEUTRAL,0,0,0.5196,6.61,6.593,na
1785671399999,LINKUSDT:5m,SELL,-1,0,0.4467,8.283,8.282,hit
1785671999999,LINKUSDT:30m,NEUTRAL,0,0,0.4998,8.283,8.282,na
1785671999999,LINKUSDT:1h,NEUTRAL,0,0,0.5046,8.283,8.282,na
1785685499999,BTCUSDT:5m,SELL,-1,0,0.4413,63149.99,63470.26,miss
1785686399999,BTCUSDT:30m,NEUTRAL,0,0,0.501,63150.0,63470.25,na
1785686399999,BTCUSDT:1h,NEUTRAL,0,0,0.4987,63150.0,63470.26,na
1785685499999,ETHUSDT:5m,SELL,-1,0,0.4293,1860.14,1882.71,miss
1785686399999,ETHUSDT:30m,NEUTRAL,0,0,0.4512,1860.15,1882.71,na
1785686399999,ETHUSDT:1h,NEUTRAL,0,0,0.5137,1860.15,1882.71,na
1785685499999,SOLUSDT:5m,NEUTRAL,0,0,0.4521,73.07,73.71,na
1785686399999,SOLUSDT:30m,NEUTRAL,0,0,0.4889,73.08,73.71,na
1785686399999,SOLUSDT:1h,SELL,-1,0,0.4278,73.08,73.71,miss
1785685499999,BNBUSDT:5m,BUY,1,0,0.5762,586.3,589.18,hit
1785686399999,BNBUSDT:30m,NEUTRAL,0,0,0.4685,586.3,589.17,na
1785686399999,BNBUSDT:1h,NEUTRAL,0,0,0.5223,586.29,589.17,na
1785685499999,XRPUSDT:5m,NEUTRAL,0,0,0.4696,1.0808,1.082,na
1785686399999,XRPUSDT:30m,NEUTRAL,0,0,0.4564,1.0808,1.082,na
1785686399999,XRPUSDT:1h,NEUTRAL,0,0,0.4807,1.0808,1.082,na
1785685499999,DOGEUSDT:5m,NEUTRAL,0,0,0.5176,0.07035,0.07074,na
1785686399999,DOGEUSDT:30m,NEUTRAL,0,0,0.4983,0.07035,0.07074,na
1785686399999,DOGEUSDT:1h,NEUTRAL,0,0,0.5343,0.07035,0.07074,na
1785685499999,ADAUSDT:5m,NEUTRAL,0,0,0.4732,0.1901,0.1888,na
1785686399999,ADAUSDT:30m,BUY,1,0,0.5542,0.1901,0.1888,miss
1785686399999,ADAUSDT:1h,BUY,1,0,0.5887,0.1901,0.1889,miss
1785685499999,TRXUSDT:5m,STRONG SELL,-1,1,0.3635,0.3274,0.3275,miss
1785686399999,TRXUSDT:30m,SELL,-1,0,0.436,0.3275,0.3275,hit
1785686399999,TRXUSDT:1h,SELL,-1,0,0.4491,0.3275,0.3275,hit
1785685499999,AVAXUSDT:5m,NEUTRAL,0,0,0.4616,6.593,6.597,na
1785686399999,AVAXUSDT:30m,NEUTRAL,0,0,0.4694,6.593,6.597,na
1785686399999,AVAXUSDT:1h,BUY,1,0,0.5589,6.593,6.597,hit
1785685499999,LINKUSDT:5m,NEUTRAL,0,0,0.4649,8.282,8.329,na
1785686399999,LINKUSDT:30m,NEUTRAL,0,0,0.4677,8.282,8.329,na
1785686399999,LINKUSDT:1h,NEUTRAL,0,0,0.5009,8.282,8.329,na
1785701099999,BTCUSDT:5m,BUY,1,0,0.5687,63470.26,63558.34,hit
1785702599999,BTCUSDT:30m,STRONG SELL,-1,1,0.347,63470.25,63558.33,miss
1785704399999,BTCUSDT:1h,BUY,1,0,0.5591,63470.26,63560.0,hit
1785701099999,ETHUSDT:5m,SELL,-1,0,0.4476,1882.71,1884.52,miss
1785702599999,ETHUSDT:30m,NEUTRAL,0,0,0.4992,1882.71,1884.31,na
1785704399999,ETHUSDT:1h,BUY,1,0,0.5556,1882.71,1884.31,hit
1785701099999,SOLUSDT:5m,SELL,-1,0,0.409,73.71,73.59,hit
1785702599999,SOLUSDT:30m,BUY,1,0,0.5794,73.71,73.6,miss
1785704399999,SOLUSDT:1h,NEUTRAL,0,0,0.516,73.71,73.6,na
1785701099999,BNBUSDT:5m,NEUTRAL,0,0,0.4776,589.18,588.68,na
1785702599999,BNBUSDT:30m,NEUTRAL,0,0,0.5018,589.17,588.68,na
1785704399999,BNBUSDT:1h,NEUTRAL,0,0,0.5396,589.17,588.68,na
1785701099999,XRPUSDT:5m,SELL,-1,0,0.4279,1.082,1.0845,miss
1785702599999,XRPUSDT:30m,NEUTRAL,0,0,0.4604,1.082,1.0845,na
1785704399999,XRPUSDT:1h,NEUTRAL,0,0,0.4912,1.082,1.0845,na
1785701099999,DOGEUSDT:5m,NEUTRAL,0,0,0.5136,0.07074,0.07076,na
1785702599999,DOGEUSDT:30m,NEUTRAL,0,0,0.4936,0.07074,0.07076,na
1785704399999,DOGEUSDT:1h,NEUTRAL,0,0,0.5101,0.07074,0.07076,na
1785701099999,ADAUSDT:5m,SELL,-1,0,0.3964,0.1888,0.1895,miss
1785702599999,ADAUSDT:30m,BUY,1,0,0.6122,0.1888,0.1894,hit
1785704399999,ADAUSDT:1h,STRONG BUY,1,1,0.6217,0.1889,0.1894,hit
1785701099999,TRXUSDT:5m,STRONG SELL,-1,1,0.1975,0.3275,0.3269,hit
1785702599999,TRXUSDT:30m,SELL,-1,0,0.4122,0.3275,0.3268,hit
1785704399999,TRXUSDT:1h,SELL,-1,0,0.4189,0.3275,0.3269,hit
1785701099999,AVAXUSDT:5m,NEUTRAL,0,0,0.4608,6.597,6.546,na
1785702599999,AVAXUSDT:30m,NEUTRAL,0,0,0.4881,6.597,6.546,na
1785704399999,AVAXUSDT:1h,NEUTRAL,0,0,0.4963,6.597,6.546,na
1785701099999,LINKUSDT:5m,NEUTRAL,0,0,0.4844,8.329,8.381,na
1785702599999,LINKUSDT:30m,NEUTRAL,0,0,0.4972,8.329,8.381,na
1785704399999,LINKUSDT:1h,NEUTRAL,0,0,0.4857,8.329,8.381,na
1785713999999,BTCUSDT:5m,NEUTRAL,0,0,0.4738,63558.34,62632.01,na
1785715199999,BTCUSDT:30m,NEUTRAL,0,0,0.5,63558.33,62630.14,na
1785715199999,BTCUSDT:1h,BUY,1,0,0.5565,63560.0,62630.14,miss
1785715199999,BTCUSDT:1d,BUY,1,0,0.5551,63503.52,62630.01,miss
1785713999999,ETHUSDT:5m,STRONG SELL,-1,1,0.2714,1884.52,1841.87,hit
1785715199999,ETHUSDT:30m,NEUTRAL,0,0,0.5346,1884.31,1841.86,na
1785715199999,ETHUSDT:1h,NEUTRAL,0,0,0.5199,1884.31,1841.86,na
1785715199999,ETHUSDT:1d,NEUTRAL,0,0,0.4839,1876.27,1841.86,na
1785713999999,SOLUSDT:5m,NEUTRAL,0,0,0.4663,73.59,72.46,na
1785715199999,SOLUSDT:30m,BUY,1,0,0.5598,73.6,72.44,miss
1785715199999,SOLUSDT:1h,NEUTRAL,0,0,0.5444,73.6,72.43,na
1785715199999,SOLUSDT:1d,NEUTRAL,0,0,0.5235,73.48,72.43,na
1785713999999,BNBUSDT:5m,BUY,1,0,0.5969,588.68,586.99,miss
1785715199999,BNBUSDT:30m,NEUTRAL,0,0,0.4671,588.68,586.97,na
1785715199999,BNBUSDT:1h,BUY,1,0,0.5598,588.68,586.97,miss
1785715199999,BNBUSDT:1d,NEUTRAL,0,0,0.4819,585.37,586.97,na
1785713999999,XRPUSDT:5m,NEUTRAL,0,0,0.4501,1.0845,1.065,na
1785715199999,XRPUSDT:30m,NEUTRAL,0,0,0.4703,1.0845,1.065,na
1785715199999,XRPUSDT:1h,NEUTRAL,0,0,0.504,1.0845,1.065,na
1785715199999,XRPUSDT:1d,NEUTRAL,0,0,0.4698,1.0844,1.065,na
1785713999999,DOGEUSDT:5m,NEUTRAL,0,0,0.5146,0.07076,0.0695,na
1785715199999,DOGEUSDT:30m,NEUTRAL,0,0,0.5336,0.07076,0.0695,na
1785715199999,DOGEUSDT:1h,NEUTRAL,0,0,0.5383,0.07076,0.0695,na
1785715199999,DOGEUSDT:1d,NEUTRAL,0,0,0.4508,0.07041,0.0695,na
1785713999999,ADAUSDT:5m,SELL,-1,0,0.439,0.1895,0.1877,hit
1785715199999,ADAUSDT:30m,BUY,1,0,0.5674,0.1894,0.1877,miss
1785715199999,ADAUSDT:1h,BUY,1,0,0.5751,0.1894,0.1877,miss
1785715199999,ADAUSDT:1d,SELL,-1,0,0.4384,0.1866,0.1877,miss
1785713999999,TRXUSDT:5m,STRONG SELL,-1,1,0.2366,0.3269,0.3277,miss
1785715199999,TRXUSDT:30m,SELL,-1,0,0.419,0.3268,0.3277,miss
1785715199999,TRXUSDT:1h,SELL,-1,0,0.3827,0.3269,0.3276,miss
1785715199999,TRXUSDT:1d,BUY,1,0,0.5534,0.3284,0.3276,miss
1785713999999,AVAXUSDT:5m,NEUTRAL,0,0,0.4655,6.546,6.434,na
1785715199999,AVAXUSDT:30m,NEUTRAL,0,0,0.5352,6.546,6.434,na
1785715199999,AVAXUSDT:1h,NEUTRAL,0,0,0.4994,6.546,6.434,na
1785715199999,AVAXUSDT:1d,NEUTRAL,0,0,0.4888,6.598,6.434,na
1785713999999,LINKUSDT:5m,NEUTRAL,0,0,0.4908,8.381,8.173,na
1785715199999,LINKUSDT:30m,NEUTRAL,0,0,0.5247,8.381,8.173,na
1785715199999,LINKUSDT:1h,NEUTRAL,0,0,0.538,8.381,8.173,na
1785715199999,LINKUSDT:1d,NEUTRAL,0,0,0.4986,8.388,8.173,na
1785760799999,BTCUSDT:5m,SELL,-1,0,0.3856,62632.01,63888.01,miss
1785761999999,BTCUSDT:30m,NEUTRAL,0,0,0.5161,62630.14,63888.01,na
1785761999999,BTCUSDT:1h,NEUTRAL,0,0,0.5489,62630.14,63888.0,na
1785760799999,ETHUSDT:5m,SELL,-1,0,0.4134,1841.87,1869.52,miss
1785761999999,ETHUSDT:30m,NEUTRAL,0,0,0.4919,1841.86,1869.51,na
1785761999999,ETHUSDT:1h,NEUTRAL,0,0,0.493,1841.86,1869.3,na
1785760799999,SOLUSDT:5m,NEUTRAL,0,0,0.4611,72.46,73.97,na
1785761999999,SOLUSDT:30m,NEUTRAL,0,0,0.5281,72.44,73.98,na
1785761999999,SOLUSDT:1h,NEUTRAL,0,0,0.5076,72.43,73.98,na
1785760799999,BNBUSDT:5m,NEUTRAL,0,0,0.5274,586.99,591.49,na
1785761999999,BNBUSDT:30m,NEUTRAL,0,0,0.4541,586.97,591.48,na
1785761999999,BNBUSDT:1h,NEUTRAL,0,0,0.5483,586.97,591.56,na
1785760799999,XRPUSDT:5m,STRONG SELL,-1,1,0.3796,1.065,1.0821,miss
1785761999999,XRPUSDT:30m,NEUTRAL,0,0,0.4871,1.065,1.0821,na
1785761999999,XRPUSDT:1h,SELL,-1,0,0.4115,1.065,1.0821,miss
1785760799999,DOGEUSDT:5m,SELL,-1,0,0.444,0.0695,0.07045,miss
1785761999999,DOGEUSDT:30m,NEUTRAL,0,0,0.5191,0.0695,0.07046,na
1785761999999,DOGEUSDT:1h,NEUTRAL,0,0,0.5199,0.0695,0.07046,na
1785760799999,ADAUSDT:5m,STRONG SELL,-1,1,0.3627,0.1877,0.1941,miss
1785761999999,ADAUSDT:30m,NEUTRAL,0,0,0.4574,0.1877,0.1941,na
1785761999999,ADAUSDT:1h,BUY,1,0,0.5622,0.1877,0.1941,hit
1785760799999,TRXUSDT:5m,STRONG SELL,-1,1,0.2247,0.3277,0.3289,miss
1785761999999,TRXUSDT:30m,SELL,-1,0,0.4113,0.3277,0.3289,miss
1785761999999,TRXUSDT:1h,SELL,-1,0,0.4136,0.3276,0.3289,miss
1785760799999,AVAXUSDT:5m,NEUTRAL,0,0,0.4752,6.434,6.57,na
1785761999999,AVAXUSDT:30m,SELL,-1,0,0.3889,6.434,6.57,miss
1785761999999,AVAXUSDT:1h,NEUTRAL,0,0,0.4851,6.434,6.57,na
1785760799999,LINKUSDT:5m,SELL,-1,0,0.3969,8.173,8.237,miss
1785761999999,LINKUSDT:30m,NEUTRAL,0,0,0.4954,8.173,8.237,na
1785761999999,LINKUSDT:1h,NEUTRAL,0,0,0.4769,8.173,8.237,na
1785783599999,BTCUSDT:5m,SELL,-1,0,0.4306,63888.01,63504.4,hit
1785783599999,BTCUSDT:30m,NEUTRAL,0,0,0.5426,63888.01,63504.4,na
1785783599999,BTCUSDT:1h,NEUTRAL,0,0,0.488,63888.0,63504.4,na
1785783599999,ETHUSDT:5m,SELL,-1,0,0.4414,1869.52,1856.88,hit
1785783599999,ETHUSDT:30m,NEUTRAL,0,0,0.5345,1869.51,1856.87,na
1785783599999,ETHUSDT:1h,NEUTRAL,0,0,0.5165,1869.3,1856.87,na
1785783599999,SOLUSDT:5m,NEUTRAL,0,0,0.4542,73.97,73.45,na
1785783599999,SOLUSDT:30m,NEUTRAL,0,0,0.534,73.98,73.45,na
1785783599999,SOLUSDT:1h,BUY,1,0,0.574,73.98,73.45,miss
1785783599999,BNBUSDT:5m,NEUTRAL,0,0,0.5215,591.49,589.36,na
1785783599999,BNBUSDT:30m,NEUTRAL,0,0,0.501,591.48,589.36,na
1785783599999,BNBUSDT:1h,BUY,1,0,0.5628,591.56,589.36,miss
1785783599999,XRPUSDT:5m,NEUTRAL,0,0,0.4511,1.0821,1.0747,na
1785783599999,XRPUSDT:30m,NEUTRAL,0,0,0.4897,1.0821,1.0747,na
1785783599999,XRPUSDT:1h,SELL,-1,0,0.4164,1.0821,1.0747,hit
1785783599999,DOGEUSDT:5m,NEUTRAL,0,0,0.469,0.07045,0.07016,na
1785783599999,DOGEUSDT:30m,NEUTRAL,0,0,0.5357,0.07046,0.07016,na
1785783599999,DOGEUSDT:1h,NEUTRAL,0,0,0.4965,0.07046,0.07016,na
1785783599999,ADAUSDT:5m,NEUTRAL,0,0,0.4999,0.1941,0.1936,na
1785783599999,ADAUSDT:30m,NEUTRAL,0,0,0.5052,0.1941,0.1936,na
1785783599999,ADAUSDT:1h,BUY,1,0,0.5542,0.1941,0.1936,miss
1785783599999,TRXUSDT:5m,NEUTRAL,0,0,0.4891,0.3289,0.3288,na
1785783599999,TRXUSDT:30m,SELL,-1,0,0.4351,0.3289,0.3288,hit
1785783599999,TRXUSDT:1h,SELL,-1,0,0.3916,0.3289,0.3288,hit
1785783599999,AVAXUSDT:5m,NEUTRAL,0,0,0.476,6.57,6.567,na
1785783599999,AVAXUSDT:30m,NEUTRAL,0,0,0.48,6.57,6.567,na
1785783599999,AVAXUSDT:1h,NEUTRAL,0,0,0.5371,6.57,6.567,na
1785783599999,LINKUSDT:5m,NEUTRAL,0,0,0.5103,8.237,8.189,na
1785783599999,LINKUSDT:30m,NEUTRAL,0,0,0.5119,8.237,8.189,na
1785783599999,LINKUSDT:1h,NEUTRAL,0,0,0.467,8.237,8.189,na
1785796799999,BTCUSDT:5m,NEUTRAL,0,0,0.5374,63504.4,63695.44,na
1785797999999,BTCUSDT:30m,NEUTRAL,0,0,0.5118,63504.4,63695.44,na
1785797999999,BTCUSDT:1h,NEUTRAL,0,0,0.495,63504.4,63694.42,na
1785801599999,BTCUSDT:1d,NEUTRAL,0,0,0.47,62630.01,63694.41,na
1785796799999,ETHUSDT:5m,SELL,-1,0,0.416,1856.88,1863.69,miss
1785797999999,ETHUSDT:30m,NEUTRAL,0,0,0.5214,1856.87,1863.66,na
1785797999999,ETHUSDT:1h,NEUTRAL,0,0,0.5221,1856.87,1863.49,na
1785801599999,ETHUSDT:1d,SELL,-1,0,0.4259,1841.86,1863.44,miss
1785796799999,SOLUSDT:5m,SELL,-1,0,0.4278,73.45,73.63,miss
1785797999999,SOLUSDT:30m,NEUTRAL,0,0,0.4995,73.45,73.63,na
1785797999999,SOLUSDT:1h,NEUTRAL,0,0,0.5179,73.45,73.63,na
1785801599999,SOLUSDT:1d,NEUTRAL,0,0,0.46,72.43,73.62,na
1785796799999,BNBUSDT:5m,NEUTRAL,0,0,0.478,589.36,589.75,na
1785797999999,BNBUSDT:30m,STRONG SELL,-1,1,0.3209,589.36,589.74,miss
1785797999999,BNBUSDT:1h,NEUTRAL,0,0,0.5188,589.36,589.74,na
1785801599999,BNBUSDT:1d,NEUTRAL,0,0,0.485,586.97,589.77,na
1785796799999,XRPUSDT:5m,NEUTRAL,0,0,0.457,1.0747,1.0778,na
1785797999999,XRPUSDT:30m,NEUTRAL,0,0,0.5011,1.0747,1.0778,na
1785797999999,XRPUSDT:1h,SELL,-1,0,0.3913,1.0747,1.0778,miss
1785801599999,XRPUSDT:1d,NEUTRAL,0,0,0.4507,1.065,1.0778,na
1785796799999,DOGEUSDT:5m,NEUTRAL,0,0,0.457,0.07016,0.07026,na
1785797999999,DOGEUSDT:30m,SELL,-1,0,0.3801,0.07016,0.07026,miss
1785797999999,DOGEUSDT:1h,NEUTRAL,0,0,0.4871,0.07016,0.07026,na
1785801599999,DOGEUSDT:1d,NEUTRAL,0,0,0.4676,0.0695,0.07026,na
1785796799999,ADAUSDT:5m,NEUTRAL,0,0,0.5203,0.1936,0.1946,na
1785797999999,ADAUSDT:30m,NEUTRAL,0,0,0.5341,0.1936,0.1946,na
1785797999999,ADAUSDT:1h,NEUTRAL,0,0,0.5215,0.1936,0.1946,na
1785801599999,ADAUSDT:1d,SELL,-1,0,0.4371,0.1877,0.1946,miss
1785796799999,TRXUSDT:5m,STRONG SELL,-1,1,0.3333,0.3288,0.3296,miss
1785797999999,TRXUSDT:30m,NEUTRAL,0,0,0.4694,0.3288,0.3296,na
1785797999999,TRXUSDT:1h,SELL,-1,0,0.3876,0.3288,0.3296,miss
1785801599999,TRXUSDT:1d,NEUTRAL,0,0,0.5061,0.3276,0.3296,na
1785796799999,AVAXUSDT:5m,NEUTRAL,0,0,0.46,6.567,6.78,na
1785797999999,AVAXUSDT:30m,NEUTRAL,0,0,0.4741,6.567,6.78,na
1785797999999,AVAXUSDT:1h,NEUTRAL,0,0,0.5042,6.567,6.78,na
1785801599999,AVAXUSDT:1d,NEUTRAL,0,0,0.4683,6.434,6.779,na
1785796799999,LINKUSDT:5m,NEUTRAL,0,0,0.4822,8.189,8.178,na
1785797999999,LINKUSDT:30m,SELL,-1,0,0.3931,8.189,8.177,hit
1785797999999,LINKUSDT:1h,NEUTRAL,0,0,0.4762,8.189,8.177,na
1785801599999,LINKUSDT:1d,NEUTRAL,0,0,0.4551,8.173,8.177,na
1785830999999,BTCUSDT:5m,STRONG SELL,-1,1,0.3617,63695.44,64051.99,miss
1785832199999,BTCUSDT:30m,NEUTRAL,0,0,0.4612,63695.44,64051.99,na
1785833999999,BTCUSDT:1h,STRONG SELL,-1,1,0.3498,63694.42,64051.98,miss
1785830999999,ETHUSDT:5m,SELL,-1,0,0.3866,1863.69,1870.87,miss
1785832199999,ETHUSDT:30m,NEUTRAL,0,0,0.477,1863.66,1870.98,na
1785833999999,ETHUSDT:1h,NEUTRAL,0,0,0.4817,1863.49,1871.07,na
1785830999999,SOLUSDT:5m,STRONG SELL,-1,1,0.3679,73.63,73.91,miss
1785832199999,SOLUSDT:30m,NEUTRAL,0,0,0.5092,73.63,73.91,na
1785833999999,SOLUSDT:1h,NEUTRAL,0,0,0.4926,73.63,73.91,na
1785830999999,BNBUSDT:5m,SELL,-1,0,0.3974,589.75,593.74,miss
1785832199999,BNBUSDT:30m,SELL,-1,0,0.416,589.74,593.75,miss
1785833999999,BNBUSDT:1h,NEUTRAL,0,0,0.4822,589.74,593.74,na
1785830999999,XRPUSDT:5m,SELL,-1,0,0.443,1.0778,1.0766,hit
1785832199999,XRPUSDT:30m,NEUTRAL,0,0,0.4806,1.0778,1.0766,na
1785833999999,XRPUSDT:1h,SELL,-1,0,0.425,1.0778,1.0766,hit
1785830999999,DOGEUSDT:5m,STRONG SELL,-1,1,0.3696,0.07026,0.07023,hit
1785832199999,DOGEUSDT:30m,NEUTRAL,0,0,0.4928,0.07026,0.07023,na
1785833999999,DOGEUSDT:1h,NEUTRAL,0,0,0.4774,0.07026,0.07023,na
1785830999999,ADAUSDT:5m,NEUTRAL,0,0,0.4797,0.1946,0.1929,na
1785832199999,ADAUSDT:30m,NEUTRAL,0,0,0.5242,0.1946,0.1929,na
1785833999999,ADAUSDT:1h,NEUTRAL,0,0,0.5236,0.1946,0.1929,na
1785830999999,TRXUSDT:5m,STRONG SELL,-1,1,0.3292,0.3296,0.33,miss
1785832199999,TRXUSDT:30m,SELL,-1,0,0.4067,0.3296,0.33,miss
1785833999999,TRXUSDT:1h,NEUTRAL,0,0,0.4828,0.3296,0.33,na
1785830999999,AVAXUSDT:5m,NEUTRAL,0,0,0.4624,6.78,6.719,na
1785832199999,AVAXUSDT:30m,NEUTRAL,0,0,0.495,6.78,6.719,na
1785833999999,AVAXUSDT:1h,NEUTRAL,0,0,0.467,6.78,6.718,na
1785830999999,LINKUSDT:5m,STRONG SELL,-1,1,0.363,8.178,8.185,miss
1785832199999,LINKUSDT:30m,NEUTRAL,0,0,0.5093,8.177,8.185,na
1785833999999,LINKUSDT:1h,SELL,-1,0,0.4145,8.177,8.185,miss
1785860699999,BTCUSDT:5m,NEUTRAL,0,0,0.5326,64051.99,64333.99,na
1785860999999,BTCUSDT:30m,NEUTRAL,0,0,0.5219,64051.99,64333.99,na
1785862799999,BTCUSDT:1h,NEUTRAL,0,0,0.49,64051.98,64333.99,na
1785860699999,ETHUSDT:5m,NEUTRAL,0,0,0.5492,1870.87,1876.5,na
1785860999999,ETHUSDT:30m,NEUTRAL,0,0,0.4891,1870.98,1876.5,na
1785862799999,ETHUSDT:1h,NEUTRAL,0,0,0.538,1871.07,1876.5,na
1785860699999,SOLUSDT:5m,NEUTRAL,0,0,0.4672,73.91,74.23,na
1785860999999,SOLUSDT:30m,NEUTRAL,0,0,0.5161,73.91,74.23,na
1785862799999,SOLUSDT:1h,NEUTRAL,0,0,0.4643,73.91,74.23,na
1785860699999,BNBUSDT:5m,NEUTRAL,0,0,0.4802,593.74,593.6,na
1785860999999,BNBUSDT:30m,NEUTRAL,0,0,0.5172,593.75,593.6,na
1785862799999,BNBUSDT:1h,NEUTRAL,0,0,0.4615,593.74,593.6,na
1785860699999,XRPUSDT:5m,SELL,-1,0,0.4205,1.0766,1.0776,miss
1785860999999,XRPUSDT:30m,NEUTRAL,0,0,0.4961,1.0766,1.0776,na
1785862799999,XRPUSDT:1h,SELL,-1,0,0.435,1.0766,1.0778,miss
1785860699999,DOGEUSDT:5m,NEUTRAL,0,0,0.5323,0.07023,0.07038,na
1785860999999,DOGEUSDT:30m,NEUTRAL,0,0,0.526,0.07023,0.07038,na
1785862799999,DOGEUSDT:1h,NEUTRAL,0,0,0.4673,0.07023,0.07038,na
1785860699999,ADAUSDT:5m,SELL,-1,0,0.4035,0.1929,0.1931,miss
1785860999999,ADAUSDT:30m,NEUTRAL,0,0,0.4984,0.1929,0.1931,na
1785862799999,ADAUSDT:1h,NEUTRAL,0,0,0.5195,0.1929,0.1931,na
1785860699999,TRXUSDT:5m,SELL,-1,0,0.3943,0.33,0.3277,hit
1785860999999,TRXUSDT:30m,SELL,-1,0,0.3886,0.33,0.3277,hit
1785862799999,TRXUSDT:1h,NEUTRAL,0,0,0.487,0.33,0.3276,na
1785860699999,AVAXUSDT:5m,SELL,-1,0,0.3822,6.719,6.714,hit
1785860999999,AVAXUSDT:30m,NEUTRAL,0,0,0.5177,6.719,6.713,na
1785862799999,AVAXUSDT:1h,NEUTRAL,0,0,0.4615,6.718,6.713,na
1785860699999,LINKUSDT:5m,NEUTRAL,0,0,0.4897,8.185,8.203,na
1785860999999,LINKUSDT:30m,NEUTRAL,0,0,0.5225,8.185,8.203,na
1785862799999,LINKUSDT:1h,SELL,-1,0,0.4223,8.185,8.203,miss
1785877199999,BTCUSDT:5m,STRONG BUY,1,1,0.6683,64333.99,64323.31,miss
1785877199999,BTCUSDT:30m,NEUTRAL,0,0,0.5146,64333.99,64323.32,na
1785877199999,BTCUSDT:1h,NEUTRAL,0,0,0.4997,64333.99,64323.31,na
1785887999999,BTCUSDT:1d,NEUTRAL,0,0,0.4617,63694.41,64323.31,na
1785877199999,ETHUSDT:5m,STRONG BUY,1,1,0.6395,1876.5,1872.09,miss
1785877199999,ETHUSDT:30m,NEUTRAL,0,0,0.5367,1876.5,1872.09,na
1785877199999,ETHUSDT:1h,NEUTRAL,0,0,0.5041,1876.5,1872.09,na
1785887999999,ETHUSDT:1d,NEUTRAL,0,0,0.4987,1863.44,1872.09,na
1785877199999,SOLUSDT:5m,NEUTRAL,0,0,0.5079,74.23,74.11,na
1785877199999,SOLUSDT:30m,NEUTRAL,0,0,0.4736,74.23,74.11,na
1785877199999,SOLUSDT:1h,NEUTRAL,0,0,0.5236,74.23,74.11,na
1785887999999,SOLUSDT:1d,NEUTRAL,0,0,0.4719,73.62,74.1,na
1785877199999,BNBUSDT:5m,NEUTRAL,0,0,0.4756,593.6,601.04,na
1785877199999,BNBUSDT:30m,SELL,-1,0,0.427,593.6,601.04,miss
1785877199999,BNBUSDT:1h,NEUTRAL,0,0,0.4956,593.6,601.04,na
1785887999999,BNBUSDT:1d,NEUTRAL,0,0,0.4897,589.77,601.04,na
1785877199999,XRPUSDT:5m,NEUTRAL,0,0,0.4672,1.0776,1.0694,na
1785877199999,XRPUSDT:30m,SELL,-1,0,0.3812,1.0776,1.0694,hit
